CensusId	State	County	TotalPop	Men	Women	White	Black	Native	Asian	Pacific	Employed	Unemployment
21093	Kentucky	Hardin	107529	53651	53878	76.5	11.2	0.2	2.3	0.4	46001	8.2
21095	Kentucky	Harlan	28400	13877	14523	95.2	2.4	0.2	0.4	0.2	8189	9.8
21097	Kentucky	Harrison	18648	9105	9543	93.8	2.1	0.3	0.1	0.0	7303	8.1
21099	Kentucky	Hart	18441	9109	9332	92.0	4.7	0.2	0.2	0.0	6958	9.6
21101	Kentucky	Henderson	46396	22456	23940	87.0	7.1	0.1	0.4	0.0	20337	8.0
21103	Kentucky	Henry	15455	7698	7757	91.8	3.5	0.3	0.0	0.0	7099	6.6
21105	Kentucky	Hickman	4720	2245	2475	87.6	9.1	0.0	0.5	0.0	1742	8.8
21107	Kentucky	Hopkins	46518	22603	23915	89.0	5.9	0.2	0.5	0.0	19388	6.7
21109	Kentucky	Jackson	13357	6650	6707	99.6	0.0	0.0	0.0	0.0	3993	12.3
21111	Kentucky	Jefferson	755809	364719	391090	69.5	20.5	0.1	2.4	0.0	361510	8.4
21113	Kentucky	Jessamine	50328	24638	25690	90.4	3.6	0.1	1.1	0.0	23096	8.8
21115	Kentucky	Johnson	23350	11406	11944	97.7	0.4	0.1	0.6	0.0	7136	9.1
21117	Kentucky	Kenton	163007	80417	82590	89.2	4.5	0.2	1.2	0.0	79447	7.7
21119	Kentucky	Knott	16000	7942	8058	97.5	0.8	0.0	0.0	0.1	4755	14.6
21121	Kentucky	Knox	31809	15487	16322	96.2	1.1	0.4	0.0	0.0	9477	15.7
21123	Kentucky	Larue	14149	6949	7200	91.9	3.5	0.0	0.3	0.0	5771	9.3
21125	Kentucky	Laurel	59751	29281	30470	95.9	0.9	0.3	0.6	0.0	22079	12.4
21127	Kentucky	Lawrence	15821	7836	7985	97.8	0.2	0.0	0.6	0.0	5366	7.8
21129	Kentucky	Lee	7119	3752	3367	96.5	0.9	0.5	0.2	0.0	1694	12.2
21131	Kentucky	Leslie	10997	5428	5569	98.6	0.7	0.1	0.0	0.0	2816	17.0
21133	Kentucky	Letcher	23671	11632	12039	97.9	0.2	0.1	0.6	0.0	7281	12.6
21135	Kentucky	Lewis	13790	6899	6891	98.0	0.3	0.3	0.1	0.0	4643	8.4
21137	Kentucky	Lincoln	24498	11827	12671	94.4	2.7	0.1	0.3	0.0	9202	10.5
21139	Kentucky	Livingston	9394	4636	4758	96.3	0.2	0.2	0.4	0.0	3840	6.7
21141	Kentucky	Logan	26851	13283	13568	88.6	6.4	0.2	0.0	0.0	10471	7.7
21143	Kentucky	Lyon	8402	4588	3814	91.2	6.2	0.1	0.4	0.0	2655	7.6
21145	Kentucky	McCracken	65408	31320	34088	83.7	10.8	0.3	0.9	0.1	29043	6.1
21147	Kentucky	McCreary	18001	9863	8138	89.9	5.6	0.4	0.0	0.0	4377	19.0
21149	Kentucky	McLean	9500	4699	4801	96.5	0.4	0.3	0.3	0.0	3938	8.4
21151	Kentucky	Madison	85838	41648	44190	90.1	4.4	0.4	0.9	0.1	39435	8.6
21153	Kentucky	Magoffin	12979	6515	6464	99.5	0.1	0.0	0.0	0.0	3663	12.2
21155	Kentucky	Marion	19717	9994	9723	87.2	8.5	0.0	0.9	0.0	7818	9.2
21157	Kentucky	Marshall	31181	15341	15840	97.0	0.4	0.1	0.3	0.0	13051	7.7
21159	Kentucky	Martin	12631	7020	5611	93.2	4.7	0.1	0.0	0.0	2445	20.6
21161	Kentucky	Mason	17296	8471	8825	89.6	6.8	0.2	0.3	0.0	7127	6.2
21163	Kentucky	Meade	29098	14672	14426	88.9	3.7	0.3	0.8	0.0	11311	11.5
21165	Kentucky	Menifee	6343	3279	3064	96.1	0.4	0.0	0.3	0.0	2200	14.7
21167	Kentucky	Mercer	21342	10537	10805	91.6	3.8	0.1	0.5	0.0	9331	11.5
21169	Kentucky	Metcalfe	9985	4942	5043	93.9	1.1	0.2	0.3	0.2	4014	7.4
21171	Kentucky	Monroe	10765	5344	5421	93.6	2.6	0.0	0.1	0.0	3943	9.5
21173	Kentucky	Montgomery	27167	13368	13799	93.1	2.9	0.3	0.0	0.1	10948	10.4
21175	Kentucky	Morgan	13428	7477	5951	93.6	3.2	0.1	0.3	0.0	3744	9.6
21177	Kentucky	Muhlenberg	31309	15881	15428	92.4	5.2	0.3	0.2	0.2	11534	10.3
21179	Kentucky	Nelson	44564	22027	22537	90.7	5.2	0.2	0.3	0.0	20232	9.8
21181	Kentucky	Nicholas	7075	3448	3627	96.4	1.5	0.4	0.0	0.0	2877	7.7
21183	Kentucky	Ohio	24065	11989	12076	94.2	1.4	0.0	0.1	0.0	8906	9.6
21185	Kentucky	Oldham	63037	33307	29730	88.6	4.1	0.1	1.4	0.0	29304	4.3
21187	Kentucky	Owen	10711	5258	5453	95.2	1.6	0.2	0.1	0.1	4351	8.6
21189	Kentucky	Owsley	4616	2156	2460	95.6	1.1	0.2	0.9	0.0	1211	8.8
21191	Kentucky	Pendleton	14514	7237	7277	97.1	0.6	0.1	0.0	0.0	6507	6.4
21193	Kentucky	Perry	28041	13848	14193	95.9	1.4	0.1	0.6	0.2	9364	13.9
21195	Kentucky	Pike	63434	31019	32415	97.2	0.9	0.1	0.6	0.0	20861	10.7
21197	Kentucky	Powell	12447	6114	6333	96.8	0.4	0.0	0.3	0.1	4360	8.3
21199	Kentucky	Pulaski	63635	31151	32484	94.5	0.9	0.1	0.6	0.1	25669	9.1
21201	Kentucky	Robertson	2208	1100	1108	99.1	0.0	0.2	0.0	0.0	806	6.7
21203	Kentucky	Rockcastle	16942	8313	8629	97.7	0.2	1.2	0.0	0.0	6015	11.0
21205	Kentucky	Rowan	23608	11316	12292	94.3	1.7	0.3	0.5	0.0	10022	6.5
21207	Kentucky	Russell	17669	8644	9025	94.2	0.3	0.1	0.1	0.9	6014	11.8
21209	Kentucky	Scott	50178	24733	25445	87.4	5.2	0.1	0.9	0.0	25105	6.9
21211	Kentucky	Shelby	44290	21324	22966	80.6	7.1	0.0	0.9	0.0	21103	5.7
21213	Kentucky	Simpson	17704	8717	8987	85.4	10.3	0.4	0.2	0.0	7524	7.0
21215	Kentucky	Spencer	17577	8801	8776	94.6	1.3	0.3	0.4	0.0	8691	6.4
21217	Kentucky	Taylor	24993	12128	12865	90.4	4.0	0.1	0.9	0.0	10395	9.6
21219	Kentucky	Todd	12524	6255	6269	85.4	8.4	0.0	0.0	0.0	4648	8.5
21221	Kentucky	Trigg	14250	6980	7270	88.3	8.8	0.0	0.5	0.0	5584	8.4
21223	Kentucky	Trimble	8783	4363	4420	96.4	0.0	0.0	0.0	0.0	3598	14.6
21225	Kentucky	Union	15138	7800	7338	83.0	12.9	0.1	0.2	0.0	6085	7.8
21227	Kentucky	Warren	118950	57981	60969	80.6	9.4	0.3	3.0	0.2	56780	7.9
21229	Kentucky	Washington	11910	5849	6061	88.3	5.9	0.1	0.2	0.0	5468	6.1
21231	Kentucky	Wayne	20655	10244	10411	93.9	2.1	0.0	0.0	0.1	6681	12.6
21233	Kentucky	Webster	13357	6664	6693	89.2	4.4	0.2	0.0	0.0	5186	7.2
21235	Kentucky	Whitley	35794	17493	18301	96.1	0.9	0.2	0.4	0.0	12406	10.2
21237	Kentucky	Wolfe	7261	3556	3705	98.3	0.4	0.3	0.0	0.0	1967	9.7
21239	Kentucky	Woodford	25317	12254	13063	86.3	4.7	0.0	0.2	0.0	12748	4.8
22001	Louisiana	Acadia	62163	30023	32140	77.7	17.4	0.2	0.2	0.2	24619	10.1
22003	Louisiana	Allen	25653	14784	10869	70.5	19.9	2.0	0.8	0.0	8269	8.9
22005	Louisiana	Ascension	114738	56848	57890	69.8	21.8	0.1	0.9	0.0	55380	6.4
22007	Louisiana	Assumption	23057	11206	11851	66.2	29.9	0.6	0.2	0.0	9407	10.3
22009	Louisiana	Avoyelles	41389	20692	20697	65.8	29.8	1.2	0.6	0.1	14998	9.6
22011	Louisiana	Beauregard	36259	18513	17746	79.6	13.1	0.8	0.6	0.0	14287	5.7
22013	Louisiana	Bienville	13977	6695	7282	54.6	41.9	0.1	0.0	0.0	5177	10.1
22015	Louisiana	Bossier	123403	60921	62482	68.3	21.2	0.6	1.5	0.1	56570	5.7
22017	Louisiana	Caddo	254742	121129	133613	46.6	47.7	0.4	1.2	0.0	108738	7.0
22019	Louisiana	Calcasieu	195887	95567	100320	68.7	24.7	0.3	1.3	0.0	86840	8.3
22021	Louisiana	Caldwell	9990	5270	4720	78.8	17.4	0.3	0.1	0.0	3955	10.2
22023	Louisiana	Cameron	6706	3272	3434	92.2	3.1	0.0	0.3	0.0	3077	6.3
22025	Louisiana	Catahoula	10247	5483	4764	65.8	32.1	0.1	0.0	0.0	3749	8.3
22027	Louisiana	Claiborne	16639	9524	7115	46.2	50.0	0.3	0.0	0.0	5494	13.5
22029	Louisiana	Concordia	20449	10375	10074	57.0	41.1	0.1	0.1	0.1	7078	11.7
22031	Louisiana	De Soto	26965	12944	14021	57.2	37.7	0.7	0.3	0.0	10521	9.3
22033	Louisiana	East Baton Rouge	444690	213266	231424	45.9	45.3	0.1	3.2	0.0	215513	7.6
22035	Louisiana	East Carroll	7501	4272	3229	28.1	69.7	0.0	0.2	0.0	1882	19.2
22037	Louisiana	East Feliciana	19855	10666	9189	52.8	44.7	0.3	0.1	0.0	7165	6.5
22039	Louisiana	Evangeline	33768	17197	16571	67.5	27.7	0.2	0.1	0.0	10978	10.4
22041	Louisiana	Franklin	20550	9993	10557	65.9	32.7	0.0	0.1	0.0	7062	11.5
22043	Louisiana	Grant	22362	12523	9839	76.4	14.1	0.9	0.1	0.1	7068	9.2
22045	Louisiana	Iberia	73938	36017	37921	59.7	31.4	0.1	2.7	0.0	31517	10.6
22047	Louisiana	Iberville	33229	16949	16280	47.8	48.0	0.4	0.1	0.0	13049	7.9
22049	Louisiana	Jackson	16109	8288	7821	66.5	30.2	0.2	0.2	0.0	5536	6.9
22051	Louisiana	Jefferson	435092	211216	223876	54.4	25.9	0.4	4.1	0.0	210346	6.7
22053	Louisiana	Jefferson Davis	31434	15550	15884	78.2	17.1	0.5	0.3	0.0	12657	9.2
22055	Louisiana	Lafayette	231811	113159	118652	66.6	25.5	0.2	1.6	0.0	116522	6.3
22057	Louisiana	Lafourche	97474	47888	49586	77.0	13.3	2.3	0.8	0.0	43542	7.0
22059	Louisiana	LaSalle	14899	7702	7197	83.2	11.2	0.7	0.0	0.1	5354	6.3
22061	Louisiana	Lincoln	47349	23005	24344	53.3	40.4	0.1	1.8	0.0	20541	11.9
22063	Louisiana	Livingston	133949	65803	68146	88.7	6.1	0.3	0.4	0.0	61631	7.0
22065	Louisiana	Madison	11873	5921	5952	35.1	62.0	0.3	0.1	0.0	3967	16.9
22067	Louisiana	Morehouse	27012	12904	14108	49.8	47.3	0.1	0.3	0.0	9888	8.0
22069	Louisiana	Natchitoches	39330	18765	20565	53.4	40.5	1.0	0.6	0.0	14446	12.2
22071	Louisiana	Orleans	376738	180183	196555	30.8	59.0	0.2	3.0	0.0	170454	10.3
22073	Louisiana	Ouachita	155769	74555	81214	58.7	37.2	0.3	0.9	0.0	64578	8.0
22075	Louisiana	Plaquemines	23599	11676	11923	66.5	20.7	0.8	3.3	0.0	9777	4.7
22077	Louisiana	Pointe Coupee	22498	10757	11741	60.2	35.9	0.2	0.3	0.0	9105	8.3
22079	Louisiana	Rapides	132225	63862	68363	61.7	31.9	0.5	1.5	0.0	52620	8.6
22081	Louisiana	Red River	8838	4305	4533	57.8	39.0	0.2	0.1	0.0	3241	9.2
22083	Louisiana	Richland	20777	10062	10715	61.0	36.1	0.0	0.2	0.0	8038	9.6
22085	Louisiana	Sabine	24248	12059	12189	68.4	16.7	7.6	0.4	0.1	8803	10.6
22087	Louisiana	St. Bernard	42858	21298	21560	64.9	21.2	0.3	2.2	0.0	17494	12.2
22089	Louisiana	St. Charles	52639	25699	26940	65.7	26.1	0.2	1.1	0.0	24804	7.7
22091	Louisiana	St. Helena	10818	5254	5564	44.4	52.7	1.2	0.0	0.0	3619	14.4
22093	Louisiana	St. James	21650	10426	11224	47.9	50.0	0.0	0.1	0.0	9035	11.0
22095	Louisiana	St. John the Baptist	44161	21467	22694	38.0	54.2	0.1	0.5	0.3	19661	9.2
22097	Louisiana	St. Landry	83613	40129	43484	55.1	40.8	0.1	0.4	0.0	31154	6.1
22099	Louisiana	St. Martin	53126	26136	26990	64.7	29.6	0.3	1.0	0.0	23921	7.2
22101	Louisiana	St. Mary	53441	26345	27096	56.5	31.1	1.2	1.6	0.0	21161	12.2
22103	Louisiana	St. Tammany	242960	117970	124990	79.5	11.7	0.4	1.5	0.0	110923	7.6
22105	Louisiana	Tangipahoa	125486	60890	64596	63.9	29.6	0.3	0.8	0.0	53685	10.7
22107	Louisiana	Tensas	4893	2362	2531	41.7	56.1	0.0	0.0	0.0	1636	15.6
22109	Louisiana	Terrebonne	112742	55725	57017	67.9	18.4	5.3	0.9	0.3	48450	5.5
22111	Louisiana	Union	22533	11112	11421	68.1	25.8	0.0	0.2	0.2	8096	7.7
22113	Louisiana	Vermilion	59110	28523	30587	78.8	14.1	0.6	2.1	0.0	25011	8.5
22115	Louisiana	Vernon	52476	27435	25041	70.5	13.9	1.1	1.6	0.4	17705	7.5
22117	Louisiana	Washington	46556	22872	23684	65.9	30.1	0.2	0.2	0.0	15327	15.0
22119	Louisiana	Webster	40617	19722	20895	62.6	33.9	0.4	0.3	0.0	15313	7.6
22121	Louisiana	West Baton Rouge	24669	12159	12510	57.5	37.7	0.2	0.6	0.0	11757	6.5
22123	Louisiana	West Carroll	11454	5764	5690	79.6	16.7	0.0	0.1	0.0	3917	11.9
22125	Louisiana	West Feliciana	15415	10228	5187	51.7	45.7	0.3	0.0	0.0	5021	8.5
22127	Louisiana	Winn	14855	7851	7004	65.3	32.6	0.7	0.0	0.0	4920	6.3
23001	Maine	Androscoggin	107393	52597	54796	91.5	1.3	0.1	0.8	0.0	52961	7.2
23003	Maine	Aroostook	70005	34592	35413	94.6	0.7	1.5	0.5	0.0	30612	7.5
23005	Maine	Cumberland	286119	139036	147083	91.1	2.6	0.2	2.1	0.0	152196	5.4
23007	Maine	Franklin	30402	14937	15465	96.1	0.4	0.4	0.5	0.1	14386	7.7
23009	Maine	Hancock	54658	26696	27962	95.4	0.5	0.4	0.9	0.0	26665	7.7
23011	Maine	Kennebec	121112	58759	62353	95.1	0.8	0.6	0.8	0.0	57787	7.7
23013	Maine	Knox	39723	19682	20041	95.9	0.6	0.3	0.7	0.0	19270	5.7
23015	Maine	Lincoln	34156	16673	17483	96.4	0.1	0.5	1.2	0.0	16480	4.2
23017	Maine	Oxford	57421	28446	28975	95.8	0.4	0.5	0.6	0.0	25041	9.2
23019	Maine	Penobscot	153437	75714	77723	94.2	0.8	1.1	1.1	0.0	71852	7.8
23021	Maine	Piscataquis	17156	8552	8604	95.7	0.3	0.3	0.5	0.0	6632	10.5
23023	Maine	Sagadahoc	35092	16894	18198	94.8	0.7	0.2	0.7	0.0	17689	5.7
23025	Maine	Somerset	51577	25399	26178	96.1	0.3	0.4	0.3	0.0	22275	9.5
23027	Maine	Waldo	38976	19155	19821	96.1	0.4	0.2	0.6	0.0	18381	7.5
23029	Maine	Washington	32191	15874	16317	90.5	0.5	4.5	0.5	0.0	12954	9.8
23031	Maine	York	199682	97075	102607	94.9	0.7	0.3	1.1	0.0	103506	5.9
24001	Maryland	Allegany	73549	38300	35249	87.6	7.9	0.1	0.9	0.1	29810	10.0
24003	Maryland	Anne Arundel	555280	274800	280480	70.7	15.5	0.1	3.5	0.1	284092	5.9
24005	Maryland	Baltimore	822959	389418	433541	60.3	26.7	0.2	5.6	0.0	412199	6.9
24009	Maryland	Calvert	90114	44495	45619	79.2	12.6	0.1	1.4	0.0	45249	7.6
24011	Maryland	Caroline	32661	15835	16826	77.2	13.6	0.1	0.5	0.0	15306	8.8
24013	Maryland	Carroll	167444	82754	84690	90.4	3.2	0.1	1.7	0.0	88196	4.6
24015	Maryland	Cecil	101960	50644	51316	86.1	6.6	0.2	1.2	0.0	48849	7.5
24017	Maryland	Charles	152754	73731	79023	45.4	41.8	0.7	3.3	0.1	76622	6.3
24019	Maryland	Dorchester	32534	15542	16992	64.8	27.7	0.0	1.0	0.0	15354	10.4
24021	Maryland	Frederick	241373	119038	122335	76.0	8.7	0.2	4.2	0.1	127105	5.8
24023	Maryland	Garrett	29813	14765	15048	96.7	0.6	0.1	0.4	0.0	13830	7.0
24025	Maryland	Harford	248966	121798	127168	77.6	12.9	0.2	2.8	0.0	127274	6.4
24027	Maryland	Howard	304115	149157	154958	56.1	17.8	0.2	16.2	0.0	163278	4.9
24029	Maryland	Kent	19923	9382	10541	78.4	15.1	0.2	1.0	0.0	8984	7.2
24031	Maryland	Montgomery	1017859	490093	527766	46.6	17.1	0.2	14.4	0.0	540333	6.1
24033	Maryland	Prince George's	892816	429603	463213	14.3	62.6	0.2	4.2	0.0	465639	8.7
24035	Maryland	Queen Anne's	48600	24024	24576	86.8	7.4	0.0	0.8	0.0	25305	5.3
24037	Maryland	St. Mary's	109614	54662	54952	75.6	14.1	0.1	2.7	0.0	53945	4.8
24039	Maryland	Somerset	25980	14150	11830	51.7	41.4	0.3	1.1	0.0	8103	8.2
24041	Maryland	Talbot	37799	17811	19988	78.2	11.7	0.1	1.5	0.1	17620	6.7
24043	Maryland	Washington	149270	76058	73212	81.5	9.7	0.2	1.6	0.0	67555	8.5
24045	Maryland	Wicomico	101182	48199	52983	65.0	24.0	0.1	3.0	0.0	47947	8.8
24047	Maryland	Worcester	51519	25018	26501	80.0	13.9	0.1	1.4	0.1	22979	9.9
24510	Maryland	Baltimore city	622454	293366	329088	28.1	62.3	0.2	2.6	0.0	270930	13.1
25001	Massachusetts	Barnstable	214766	102244	112522	91.1	2.5	0.4	1.4	0.0	102995	7.0
25003	Massachusetts	Berkshire	129288	62393	66895	89.7	2.7	0.2	1.5	0.0	62596	8.9
25005	Massachusetts	Bristol	552763	267650	285113	84.2	3.3	0.0	2.1	0.1	269391	9.0
25007	Massachusetts	Dukes	17048	8443	8605	92.1	3.1	0.8	0.8	0.0	8849	5.2
25009	Massachusetts	Essex	763849	367791	396058	73.6	2.9	0.1	3.4	0.0	383882	7.7
25011	Massachusetts	Franklin	71144	34759	36385	91.6	1.1	0.2	1.5	0.0	37218	6.7
25013	Massachusetts	Hampden	468041	225611	242430	65.4	7.8	0.1	2.1	0.0	212742	10.0
25015	Massachusetts	Hampshire	160759	75286	85473	84.9	2.6	0.1	5.3	0.0	84303	7.2
25017	Massachusetts	Middlesex	1556116	758542	797574	74.7	4.6	0.1	10.5	0.0	832753	6.1
25019	Massachusetts	Nantucket	10556	5589	4967	76.6	9.3	0.0	1.1	0.0	6157	3.0
25021	Massachusetts	Norfolk	687721	329431	358290	78.1	6.0	0.1	9.7	0.0	358283	6.9
25023	Massachusetts	Plymouth	503681	245337	258344	82.9	8.6	0.1	1.3	0.0	252016	7.9
25025	Massachusetts	Suffolk	758919	366767	392152	46.5	20.0	0.2	8.6	0.0	401271	8.7
25027	Massachusetts	Worcester	810935	399807	411128	79.0	4.2	0.2	4.4	0.0	403519	7.8
26001	Michigan	Alcona	10550	5310	5240	96.3	0.3	0.2	0.4	0.0	3288	12.2
26003	Michigan	Alger	9476	5218	4258	84.8	7.7	2.6	0.0	0.0	3166	10.8
26005	Michigan	Allegan	112837	56205	56632	89.1	1.4	0.5	0.7	0.0	51081	6.1
26007	Michigan	Alpena	29068	14276	14792	96.1	0.5	0.6	0.4	0.0	12233	9.3
26009	Michigan	Antrim	23267	11587	11680	95.2	0.3	0.9	0.3	0.0	9528	9.7
26011	Michigan	Arenac	15424	7813	7611	95.2	0.5	1.3	0.2	0.0	5569	12.0
26013	Michigan	Baraga	8690	5265	3425	73.3	18.3	4.5	0.5	0.0	2358	8.1
26015	Michigan	Barry	59147	29733	29414	94.9	0.5	0.2	0.5	0.0	26899	7.9
26017	Michigan	Bay	106698	52513	54185	90.6	1.3	0.2	0.6	0.0	45913	9.7
26019	Michigan	Benzie	17437	8708	8729	94.3	0.3	1.2	0.3	0.0	7579	8.4
26021	Michigan	Berrien	155565	76026	79539	75.3	14.9	0.3	1.8	0.0	68463	9.4
26023	Michigan	Branch	43706	22539	21167	91.3	2.3	0.2	0.5	0.0	18328	7.0
26025	Michigan	Calhoun	134790	65845	68945	79.1	10.7	0.7	1.9	0.0	56687	10.0
26027	Michigan	Cass	51952	26159	25793	86.9	4.7	1.1	0.8	0.0	22556	9.7
26029	Michigan	Charlevoix	26134	12903	13231	94.3	0.3	1.4	0.4	0.0	11793	7.8
26031	Michigan	Cheboygan	25690	12791	12899	92.4	0.7	2.0	0.4	0.0	10029	13.9
26033	Michigan	Chippewa	38586	21156	17430	70.7	6.5	14.8	0.9	0.0	14733	11.7
26035	Michigan	Clare	30710	15163	15547	95.1	0.4	0.5	0.2	0.0	10708	13.2
26037	Michigan	Clinton	76905	37952	38953	90.3	1.6	0.1	1.4	0.0	36177	6.5
26039	Michigan	Crawford	13895	7024	6871	95.5	0.5	0.3	0.6	0.0	5197	12.0
26041	Michigan	Delta	36712	18172	18540	93.7	0.2	1.9	0.3	0.0	15510	9.2
26043	Michigan	Dickinson	26012	12886	13126	95.9	0.5	0.5	0.6	0.0	11161	7.0
26045	Michigan	Eaton	108341	52842	55499	83.8	6.3	0.4	2.0	0.0	51451	7.8
26047	Michigan	Emmet	33018	16303	16715	91.5	0.7	2.2	0.6	0.1	15869	8.4
26049	Michigan	Genesee	415874	200473	215401	72.5	20.3	0.4	1.0	0.0	161750	13.2
26051	Michigan	Gladwin	25501	12818	12683	96.5	0.4	0.5	0.4	0.0	8730	11.0
26053	Michigan	Gogebic	15824	8556	7268	90.1	4.5	2.4	0.5	0.1	5759	9.5
26055	Michigan	Grand Traverse	89907	44272	45635	92.8	1.3	1.2	0.7	0.1	43804	6.6
26057	Michigan	Gratiot	41878	22213	19665	86.9	5.6	0.3	0.4	0.0	15980	8.5
26059	Michigan	Hillsdale	46178	22972	23206	95.4	0.6	0.5	0.3	0.0	19316	9.0
26061	Michigan	Houghton	36660	19876	16784	92.6	0.7	0.4	2.9	0.0	15440	7.2
26063	Michigan	Huron	32290	16041	16249	95.7	0.4	0.4	0.6	0.0	13869	7.8
26065	Michigan	Ingham	283491	137614	145877	71.3	10.8	0.3	5.6	0.0	133091	9.0
26067	Michigan	Ionia	64064	33917	30147	88.4	3.1	0.7	0.3	0.0	26785	10.4
26069	Michigan	Iosco	25401	12678	12723	94.6	0.6	1.1	0.5	0.0	8780	12.1
26071	Michigan	Iron	11507	5687	5820	95.4	0.4	0.7	0.4	0.0	4324	9.0
26073	Michigan	Isabella	70669	34271	36398	86.4	2.6	2.7	1.7	0.0	33411	11.3
26075	Michigan	Jackson	159759	81765	77994	85.2	8.4	0.4	0.7	0.0	65183	10.3
26077	Michigan	Kalamazoo	256752	125558	131194	78.7	10.6	0.2	2.3	0.0	122809	9.1
26079	Michigan	Kalkaska	17230	8770	8460	94.9	0.7	0.7	0.4	0.2	6815	10.4
26081	Michigan	Kent	622590	305818	316772	75.1	9.3	0.3	2.5	0.0	305508	7.7
26083	Michigan	Keweenaw	2198	1145	1053	97.8	0.6	0.5	0.1	0.0	842	7.0
26085	Michigan	Lake	11426	5831	5595	85.5	7.9	0.5	0.1	0.0	3297	13.2
26087	Michigan	Lapeer	88235	44477	43758	92.3	1.3	0.2	0.5	0.0	37682	10.5
26089	Michigan	Leelanau	21772	10717	11055	90.5	0.6	2.8	0.7	0.0	9628	7.1
26091	Michigan	Lenawee	98902	50231	48671	87.3	2.2	0.4	0.3	0.1	43095	8.6
26093	Michigan	Livingston	184591	92258	92333	94.8	0.5	0.2	0.9	0.1	92068	5.9
26095	Michigan	Luce	6477	3788	2689	79.2	8.3	6.7	0.2	0.1	2103	11.6
26097	Michigan	Mackinac	11044	5589	5455	74.8	1.7	15.7	0.5	0.0	4470	12.5
26099	Michigan	Macomb	854689	415691	438998	81.4	10.2	0.3	3.5	0.0	401146	9.0
26101	Michigan	Manistee	24536	12714	11822	89.7	2.9	1.9	0.4	0.0	9010	11.5
26103	Michigan	Marquette	67582	34150	33432	92.5	1.6	1.3	0.7	0.1	29522	8.1
26105	Michigan	Mason	28711	14286	14425	91.9	0.9	0.7	0.6	0.0	12183	10.7
26107	Michigan	Mecosta	43301	21784	21517	91.7	2.7	0.5	0.8	0.1	17639	12.2
26109	Michigan	Menominee	23717	11972	11745	93.7	0.3	2.0	0.2	0.0	10346	8.5
26111	Michigan	Midland	83624	41115	42509	91.9	1.4	0.4	2.3	0.0	37406	8.5
26113	Michigan	Missaukee	14988	7658	7330	94.9	0.4	0.6	0.4	0.0	6096	11.0
26115	Michigan	Monroe	150436	74065	76371	91.9	2.3	0.3	0.6	0.0	68024	8.3
26117	Michigan	Montcalm	63004	32482	30522	92.1	2.0	0.4	0.4	0.0	24588	11.2
26119	Michigan	Montmorency	9401	4798	4603	96.3	0.4	0.6	0.0	0.0	2937	16.0
26121	Michigan	Muskegon	171483	85094	86389	76.9	13.6	0.6	0.5	0.0	69673	11.9
26123	Michigan	Newaygo	48029	24156	23873	90.6	1.4	0.6	0.3	0.0	18619	10.1
26125	Michigan	Oakland	1229503	597097	632406	73.5	13.8	0.2	6.3	0.0	606484	7.5
26127	Michigan	Oceana	26229	13277	12952	82.6	1.2	0.6	0.3	0.0	10360	8.7
26129	Michigan	Ogemaw	21222	10593	10629	95.4	0.3	0.8	0.6	0.0	7661	12.4
26131	Michigan	Ontonagon	6298	3239	3059	95.8	0.3	0.9	0.5	0.0	2048	13.7
26133	Michigan	Osceola	23234	11728	11506	95.3	0.8	0.6	0.3	0.0	8807	10.3
26135	Michigan	Oscoda	8444	4346	4098	96.0	0.4	0.7	0.1	0.1	2792	13.2
26137	Michigan	Otsego	24141	11911	12230	95.0	0.4	0.8	0.6	0.0	10733	8.2
26139	Michigan	Ottawa	273136	134515	138621	84.7	1.4	0.3	2.8	0.0	135496	6.1
26141	Michigan	Presque Isle	13037	6502	6535	96.4	0.5	0.4	0.3	0.0	4490	13.1
26143	Michigan	Roscommon	24068	11989	12079	95.6	0.2	1.1	0.3	0.0	7563	14.2
26145	Michigan	Saginaw	196479	95216	101263	70.0	18.1	0.2	1.2	0.0	81106	11.1
26147	Michigan	St. Clair	160429	79585	80844	91.7	2.2	0.1	0.6	0.0	69940	10.4
26149	Michigan	St. Joseph	61022	30279	30743	87.2	2.8	0.3	0.6	0.0	26332	8.6
26151	Michigan	Sanilac	42014	20843	21171	94.2	0.5	0.2	0.3	0.0	17147	10.7
26153	Michigan	Schoolcraft	8288	4102	4186	86.3	0.5	5.9	1.5	0.0	2803	15.6
26155	Michigan	Shiawassee	69113	34144	34969	94.5	0.5	0.4	0.4	0.0	29702	10.3
26157	Michigan	Tuscola	54420	27243	27177	93.8	1.1	0.3	0.3	0.0	23074	9.3
26159	Michigan	Van Buren	75351	37287	38064	81.9	3.5	0.6	0.6	0.0	32252	8.4
26161	Michigan	Washtenaw	354092	174855	179237	71.0	11.9	0.2	8.4	0.0	176383	7.4
26163	Michigan	Wayne	1778969	855112	923857	49.8	39.2	0.3	2.9	0.0	696900	14.9
26165	Michigan	Wexford	32751	16421	16330	95.0	0.6	0.6	0.6	0.0	13441	9.5
27001	Minnesota	Aitkin	15839	8064	7775	94.4	0.3	1.8	0.3	0.0	6428	7.3
27003	Minnesota	Anoka	338764	169586	169178	83.8	4.9	0.6	4.1	0.0	181190	6.2
27005	Minnesota	Becker	33138	16601	16537	86.8	0.5	7.0	0.5	0.0	15929	3.5
27007	Minnesota	Beltrami	45434	22740	22694	73.4	0.8	20.0	0.9	0.1	20579	10.6
